ResponseId,zipcode,alloc_debt,alloc_spend,alloc_save,alloc_invest,Age,Risk_preference,score,presbias,absolmag,gainloss,loss_gain_1,loss_loss_1,loss_gain_2,loss_loss_2,loss_gain_3,loss_loss_3,gain_bias,loss_bias,loss_aversion_scores,total_avail,total_realistic,num_items,rescale_avail,rescale_realistic,agency,agency_pub_trans_avail,agency_pub_trans_realistic,agency_uber_avail,agency_uber_realistic,agency_delivery_avail,agency_delivery_realistic,agency_grocery_avail,agency_grocery_realistic,agency_pharma_avail,agency_pharma_realistic,agency_docs_avail,agency_docs_realistic,agency_online_avail,agency_online_realistic,agency_IP_safe_avail,agency_IP_safe_realistic,agency_remote_avail,agency_remote_realistic,regulated_agency,regulated_tdscores,regulated_loss,zipcode_5,ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,expectation_num,internet_num,financial_2020_num,financial_now_num,financial_change_num,credit_debt_num,age_num,gender_num,education_num,employment_num,race_num,destination,financials,alloc_debt_scaled,alloc_spend_scaled,alloc_save_scaled,alloc_invest_scaled,age_num_scaled,expectation_num_scaled,financial_2020_num_scaled,financial_now_num_scaled,financial_change_num_scaled,credit_debt_num_scaled,education_num_scaled,employment_num_scaled,financials_scaled
R_6tUuxYTGSf4jCaR,11232 Sunset Park (Brooklyn),0,0,1000,0,48,4,9,0,1,1,0,0,1,0,1,1,2,1,3,11.0,13.0,16,11.0,13.0,24.0,2,2,2,1,2,2,2,1,2,2,1,1,1,2,-1.0,2.0,,,87.5,56.25,50.0,11232.0,11232,11232,11232,11232.0,11232 Sunset Park (Brooklyn),1.0,1.0,40,4.0,3.0,6.0,5.0,4.0,6.0,49.0,-1.0,3.0,6.0,4.0,11232 Sunset Park (Brooklyn),15.0,0.0,0.0,100.0,0.0,40.298507462686565,75.0,100.0,80.0,75.0,100.0,33.333333333333336,100.0,85.71428571428571
R_6WjBajBZvJVqJyN,11226 East Flatbush - Flatbush (Brooklyn),0,500,500,0,38,0,11,0,1,0,1,1,0,1,0,1,1,3,4,6.0,5.0,14,6.857142857142857,5.714285714285714,12.571428571428571,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,,,,,69.64285714285714,68.75,66.66666666666667,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,3.0,4.0,6.0,6.0,5.0,5.0,39.0,1.0,4.0,3.0,2.0,,17.0,0.0,50.0,50.0,0.0,25.37313432835821,50.0,100.0,100.0,100.0,80.0,50.0,50.0,100.0
R_74JfUeWc9ADiGaR,10032 Washington Heights (Manhattan),0,50,950,0,36,0,8,0,0,1,1,1,0,0,0,0,1,1,2,5.0,3.0,14,5.714285714285714,3.4285714285714284,9.142857142857142,1,1,1,-1,0,0,1,1,1,1,0,0,1,1,,,,,64.28571428571428,50.0,33.333333333333336,10032.0,10032,10032,10032,10032.0,10032 Washington Heights (Manhattan),11.0,11.0,63,3.0,6.0,5.0,6.0,3.0,5.0,37.0,1.0,4.0,2.0,1.0,,14.0,0.0,5.0,95.0,0.0,22.388059701492537,50.0,80.0,100.0,50.0,80.0,50.0,33.333333333333336,78.57142857142857
R_7CBOoj1A16bxigc,10032 Washington Heights (Manhattan),200,100,500,200,27,0,7,0,0,0,1,1,0,0,1,0,2,1,3,7.0,4.0,16,7.0,4.0,11.0,1,1,1,-2,0,0,-1,2,1,0,1,1,2,1,,,2.0,1.0,67.1875,43.75,50.0,10032.0,10032,10032,10032,10032.0,10032 Washington Heights (Manhattan),11.0,11.0,63,2.0,6.0,5.0,6.0,4.0,4.0,28.0,-1.0,4.0,6.0,1.0,11377 West Queens (Queens),15.0,20.0,10.0,50.0,20.0,8.955223880597014,25.0,80.0,100.0,75.0,60.0,50.0,100.0,85.71428571428571
R_7TLirvRNV7w30Qx,10453 Crotona -Tremont (Bronx),1000,0,0,0,51,1,16,0,0,0,1,1,1,1,1,1,3,3,6,3.0,-1.0,14,3.4285714285714284,-1.1428571428571428,2.2857142857142856,1,1,0,-2,0,-2,1,1,0,0,0,0,1,1,,,,,53.57142857142857,100.0,100.0,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,1.0,3.0,4.0,1.0,3.0,1.0,52.0,1.0,3.0,6.0,4.0,10028 Upper East Side (Manhattan),8.0,100.0,0.0,0.0,0.0,44.776119402985074,0.0,60.0,0.0,50.0,0.0,33.333333333333336,100.0,35.714285714285715
R_7VvqjWub9xmwiGd,10453 Crotona -Tremont (Bronx),400,200,200,200,23,1,12,0,1,1,0,1,1,1,1,1,2,3,5,3.0,3.0,16,3.0,3.0,6.0,1,-1,1,-1,1,1,-1,1,1,2,1,-1,-2,1,1.0,1.0,,,59.375,75.0,83.33333333333333,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,2.0,2.0,2.0,2.0,3.0,1.0,24.0,-1.0,4.0,5.0,2.0,10453 Crotona -Tremont (Bronx),7.0,40.0,20.0,20.0,20.0,2.985074626865672,25.0,20.0,20.0,50.0,0.0,50.0,83.33333333333333,28.571428571428573
R_7wt1STIZBEIu6bL,10032 Washington Heights (Manhattan),200,350,50,400,28,2,11,0,0,1,0,1,0,1,0,1,0,3,3,4.0,0.0,16,4.0,0.0,4.0,-2,0,0,-1,1,1,1,1,1,-1,1,-2,1,1,,,1.0,1.0,56.25,68.75,50.0,10032.0,10032,10032,10032,10032.0,10032 Washington Heights (Manhattan),11.0,11.0,63,1.0,6.0,2.0,3.0,4.0,3.0,29.0,1.0,4.0,4.0,4.0,10032 Washington Heights (Manhattan),9.0,20.0,35.0,5.0,40.0,10.447761194029852,0.0,20.0,40.0,75.0,40.0,50.0,66.66666666666667,42.857142857142854
R_80lVNDP5FoaN2nf,11234 Canarsie - Flatlands (Brooklyn),300,100,150,450,22,3,13,0,1,1,1,1,1,0,1,0,3,1,4,4.0,7.0,16,4.0,7.0,11.0,1,2,-1,2,1,1,-1,-1,-1,-1,2,2,2,1,,,1.0,1.0,67.1875,81.25,66.66666666666667,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,5.0,6.0,6.0,5.0,5.0,5.0,23.0,1.0,4.0,4.0,2.0,11234 Canarsie - Flatlands (Brooklyn),16.0,30.0,10.0,15.0,45.0,1.492537313432836,100.0,100.0,80.0,100.0,80.0,50.0,66.66666666666667,92.85714285714286
R_81R50ljLqMMTU9H,11206 Williamsburg - Bushwick (Brooklyn),1000,0,0,0,30,0,9,0,0,0,0,1,1,0,1,1,2,2,4,7.0,5.0,16,7.0,5.0,12.0,0,-2,1,1,0,0,2,2,0,0,1,1,2,2,,,1.0,1.0,68.75,56.25,66.66666666666667,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,4.0,6.0,3.0,3.0,3.0,3.0,31.0,1.0,3.0,6.0,0.0,11237 Williamsburg - Bushwick (Brooklyn),9.0,100.0,0.0,0.0,0.0,13.432835820895523,75.0,40.0,40.0,50.0,40.0,33.333333333333336,100.0,42.857142857142854
R_82GsPW151ikcfAJ,11236 Canarsie - Flatlands (Brooklyn),100,100,400,400,21,0,9,1,0,0,0,1,1,0,1,0,2,1,3,0.0,0.0,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50.0,56.25,50.0,11236.0,11236,11236,11236,11236.0,11236 Canarsie - Flatlands (Brooklyn),6.0,6.0,50,1.0,6.0,1.0,1.0,1.0,1.0,22.0,1.0,4.0,4.0,2.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),3.0,10.0,10.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.66666666666667,0.0
R_86MZZLq38udY6E9,10025 Upper West Side (Manhattan),400,200,200,200,45,1,16,0,0,0,1,0,1,1,1,0,3,1,4,9.0,7.0,14,10.285714285714286,8.0,18.285714285714285,2,2,0,0,2,2,2,2,1,1,1,1,1,-1,,,,,78.57142857142857,100.0,66.66666666666667,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,4.0,6.0,4.0,4.0,3.0,6.0,46.0,-1.0,2.0,6.0,3.0,10025 Upper West Side (Manhattan),11.0,40.0,20.0,20.0,20.0,35.82089552238806,75.0,60.0,60.0,50.0,100.0,16.666666666666668,100.0,57.142857142857146
R_8ADhzIb03iI81ix,10025 Upper West Side (Manhattan),0,0,1000,0,60,0,11,0,0,1,0,1,0,1,0,1,0,3,3,12.0,-3.0,14,13.714285714285714,-3.4285714285714284,10.285714285714285,2,-2,2,-2,2,-2,2,2,2,2,1,-2,1,1,,,,,66.07142857142857,68.75,50.0,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,6.0,4.0,4.0,1.0,6.0,61.0,-1.0,4.0,2.0,4.0,,9.0,0.0,0.0,100.0,0.0,58.208955223880594,50.0,60.0,60.0,0.0,100.0,50.0,33.333333333333336,42.857142857142854
R_8BUgCMP34wvlOVz,10473 Pelham - Throgs Neck (Bronx),300,150,300,250,22,0,11,0,0,1,0,0,1,0,1,1,2,1,3,-2.0,2.0,16,-2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-2.0,2.0,50.0,68.75,50.0,10473.0,10473,10473,10473,10473.0,10473 Pelham - Throgs Neck (Bronx),66.0,66.0,14,1.0,6.0,1.0,1.0,2.0,5.0,23.0,-1.0,5.0,6.0,5.0,10459 Hunts Point - Mott Haven (Bronx),4.0,30.0,15.0,30.0,25.0,1.492537313432836,0.0,0.0,0.0,25.0,80.0,66.66666666666667,100.0,7.142857142857143
R_8CdOnqKp4sQNFxD,10033 Washington Heights (Manhattan),1000,0,0,0,50,0,10,0,1,1,1,1,1,1,1,1,3,3,6,5.0,0.0,16,5.0,0.0,5.0,2,1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,,,57.8125,62.5,100.0,10033.0,10033,10033,10033,10033.0,10033 Washington Heights (Manhattan),1.0,1.0,64,3.0,6.0,5.0,4.0,1.0,1.0,51.0,-1.0,4.0,6.0,4.0,10027 Central Harlem - Morningside Heights (Manhattan),10.0,100.0,0.0,0.0,0.0,43.28358208955224,50.0,80.0,60.0,0.0,0.0,50.0,100.0,50.0
R_8cRwfUk2ZCZKLg5,10453 Crotona -Tremont (Bronx),250,100,650,0,31,0,11,0,0,1,1,1,1,0,1,1,3,2,5,-2.0,7.0,16,-2.0,7.0,5.0,0,0,-2,-1,-1,-1,1,1,2,2,2,2,-2,2,,,-2.0,2.0,57.8125,68.75,83.33333333333333,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,5.0,6.0,5.0,6.0,3.0,5.0,32.0,-1.0,2.0,5.0,0.0,10459 Hunts Point - Mott Haven (Bronx),14.0,25.0,10.0,65.0,0.0,14.925373134328359,100.0,80.0,100.0,50.0,80.0,16.666666666666668,83.33333333333333,78.57142857142857
R_8dChZprUvdhIohP,10025 Upper West Side (Manhattan),0,400,200,400,40,0,11,0,0,1,0,0,1,1,1,1,2,2,4,14.0,13.0,16,14.0,13.0,27.0,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2.0,2.0,,,92.1875,68.75,66.66666666666667,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,5.0,6.0,6.0,6.0,5.0,6.0,41.0,-1.0,5.0,6.0,3.0,10025 Upper West Side (Manhattan),17.0,0.0,40.0,20.0,40.0,28.35820895522388,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0
R_8f5uspq37oNsPGp,10029 East Harlem (Manhattan),1000,0,0,0,47,0,16,0,0,0,1,1,0,0,1,1,2,2,4,8.0,8.0,16,8.0,8.0,16.0,2,1,1,1,1,1,-2,-2,1,2,1,1,2,2,,,2.0,2.0,75.0,100.0,66.66666666666667,10029.0,10029,10029,10029,10029.0,10029 East Harlem (Manhattan),108.0,108.0,72,3.0,3.0,1.0,1.0,1.0,3.0,48.0,1.0,3.0,0.0,4.0,10029 East Harlem (Manhattan),3.0,100.0,0.0,0.0,0.0,38.80597014925373,50.0,0.0,0.0,0.0,40.0,33.333333333333336,0.0,0.0
R_8Gp7qu70UNqnWwh,11225 East Flatbush - Flatbush (Brooklyn),500,200,300,0,30,0,11,0,0,1,1,1,0,1,1,1,2,3,5,15.0,16.0,16,15.0,16.0,31.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2.0,2.0,98.4375,68.75,83.33333333333333,11225.0,11225,11225,11225,11225.0,11225 East Flatbush - Flatbush (Brooklyn),4.0,4.0,47,2.0,6.0,4.0,2.0,3.0,3.0,31.0,1.0,4.0,5.0,2.0,11225 East Flatbush - Flatbush (Brooklyn),9.0,50.0,20.0,30.0,0.0,13.432835820895523,25.0,60.0,20.0,50.0,40.0,50.0,83.33333333333333,42.857142857142854
R_8HXvtmFXu5GQLqp,10025 Upper West Side (Manhattan),200,400,200,200,30,0,11,0,0,1,0,1,0,1,1,1,1,3,4,7.0,7.0,14,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,75.0,68.75,66.66666666666667,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,2.0,6.0,5.0,3.0,5.0,31.0,1.0,2.0,2.0,5.0,,14.0,20.0,40.0,20.0,20.0,13.432835820895523,50.0,100.0,80.0,50.0,80.0,16.666666666666668,33.333333333333336,78.57142857142857
R_8i6iYpW0GUniSpX,11226 East Flatbush - Flatbush (Brooklyn),1000,0,0,0,81,1,16,0,0,0,0,1,0,0,1,1,1,2,3,12.0,12.0,14,13.714285714285714,13.714285714285714,27.428571428571427,2,2,2,2,0,0,2,2,2,2,2,2,2,2,,,,,92.85714285714286,100.0,50.0,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,4.0,6.0,4.0,5.0,3.0,2.0,82.0,-1.0,5.0,3.0,2.0,,12.0,100.0,0.0,0.0,0.0,89.55223880597015,75.0,60.0,80.0,50.0,20.0,66.66666666666667,50.0,64.28571428571429
R_8i7xPDZYHPkyaEp,10025 Upper West Side (Manhattan),300,100,100,500,45,0,11,0,0,1,1,1,1,1,1,1,3,3,6,1.0,3.0,18,0.8888888888888888,2.6666666666666665,3.5555555555555554,1,1,-2,-2,-1,-1,1,-1,-1,1,-2,1,1,1,2.0,1.0,2.0,2.0,55.55555555555556,68.75,100.0,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,5.0,6.0,2.0,6.0,2.0,5.0,46.0,-1.0,5.0,5.0,3.0,10025 Upper West Side (Manhattan),10.0,30.0,10.0,10.0,50.0,35.82089552238806,100.0,20.0,100.0,25.0,80.0,66.66666666666667,83.33333333333333,50.0
R_8k9EmMegYsu9Rzr,10002 Union Square - Lower East Side (Manhattan),200,200,200,400,40,1,5,0,0,0,0,0,1,0,1,0,2,0,2,15.0,15.0,16,15.0,15.0,30.0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2.0,2.0,,,96.875,31.25,33.333333333333336,10002.0,10002,10002,10002,10002.0,10002 Union Square - Lower East Side (Manhattan),121.0,121.0,96,5.0,6.0,6.0,6.0,5.0,6.0,41.0,-1.0,7.0,6.0,3.0,10002 Union Square - Lower East Side (Manhattan),17.0,20.0,20.0,20.0,40.0,28.35820895522388,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
R_8kS5rj77F8UgTg5,11226 East Flatbush - Flatbush (Brooklyn),250,250,250,250,43,2,11,0,0,1,0,1,0,1,0,1,0,3,3,8.0,16.0,16,8.0,16.0,24.0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1.0,2.0,,,87.5,68.75,50.0,11226.0,11226,11226,11226,11226.0,11226 East Flatbush - Flatbush (Brooklyn),92.0,92.0,48,1.0,5.0,2.0,3.0,1.0,1.0,44.0,-1.0,3.0,6.0,3.0,11207 East New York (Brooklyn),6.0,25.0,25.0,25.0,25.0,32.83582089552239,0.0,20.0,40.0,0.0,0.0,33.333333333333336,100.0,21.428571428571427
R_8q46Fjd6jwnukgh,10025 Upper West Side (Manhattan),0,0,1000,0,23,0,11,0,1,0,1,1,1,0,0,1,2,2,4,0.0,0.0,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50.0,68.75,66.66666666666667,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,5.0,3.0,4.0,4.0,5.0,5.0,24.0,-1.0,2.0,6.0,5.0,10025 Upper West Side (Manhattan),13.0,0.0,0.0,100.0,0.0,2.985074626865672,100.0,60.0,60.0,100.0,80.0,16.666666666666668,100.0,71.42857142857143
R_8qRLvQaSc9Fw04p,11234 Canarsie - Flatlands (Brooklyn),800,100,0,100,43,0,11,0,1,0,1,1,0,0,1,1,2,2,4,0.0,2.0,16,0.0,2.0,2.0,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,,,-1.0,-1.0,53.125,68.75,66.66666666666667,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,5.0,6.0,4.0,4.0,3.0,1.0,44.0,1.0,4.0,0.0,2.0,11234 Canarsie - Flatlands (Brooklyn),11.0,80.0,10.0,0.0,10.0,32.83582089552239,100.0,60.0,60.0,50.0,0.0,50.0,0.0,57.142857142857146
R_9FGOexCsxcWJB85,11234 Canarsie - Flatlands (Brooklyn),0,0,1000,0,48,2,9,0,0,0,1,0,0,1,1,1,2,2,4,8.0,8.0,16,8.0,8.0,16.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,,,75.0,56.25,66.66666666666667,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,2.0,4.0,4.0,4.0,2.0,4.0,49.0,-1.0,4.0,6.0,3.0,11234 Canarsie - Flatlands (Brooklyn),10.0,0.0,0.0,100.0,0.0,40.298507462686565,25.0,60.0,60.0,25.0,60.0,50.0,100.0,50.0
R_9MGTGn7i6ymr4zL,10025 Upper West Side (Manhattan),300,300,400,0,32,3,6,0,0,0,1,1,0,1,1,1,2,3,5,1.0,6.0,16,1.0,6.0,7.0,-1,1,-2,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,,,60.9375,37.5,83.33333333333333,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,4.0,6.0,5.0,5.0,3.0,5.0,33.0,1.0,2.0,6.0,2.0,10025 Upper West Side (Manhattan),13.0,30.0,30.0,40.0,0.0,16.417910447761194,75.0,80.0,80.0,50.0,80.0,16.666666666666668,100.0,71.42857142857143
R_9ppzNADuerHN1xT,11234 Canarsie - Flatlands (Brooklyn),500,200,300,0,21,0,5,0,0,0,1,1,0,1,1,1,2,3,5,3.0,0.0,14,3.4285714285714284,0.0,3.4285714285714284,1,-1,1,1,1,1,1,1,-1,-1,-2,-2,2,1,,,,,55.35714285714286,31.25,83.33333333333333,11234.0,11234,11234,11234,11234.0,11234 Canarsie - Flatlands (Brooklyn),99.0,99.0,49,4.0,4.0,5.0,4.0,3.0,2.0,22.0,1.0,3.0,4.0,2.0,11229 Coney Island - Sheepshead Bay (Brooklyn),12.0,50.0,20.0,30.0,0.0,0.0,75.0,80.0,60.0,50.0,20.0,33.333333333333336,66.66666666666667,64.28571428571429
R_9RdfglbEI4ZSaE9,10453 Crotona -Tremont (Bronx),200,100,500,200,25,0,4,0,0,0,1,1,0,0,1,0,2,1,3,13.0,13.0,14,14.857142857142858,14.857142857142858,29.714285714285715,2,2,2,2,2,2,2,2,2,2,2,1,1,2,,,,,96.42857142857143,25.0,50.0,10453.0,10453,10453,10453,10453.0,10453 Crotona -Tremont (Bronx),73.0,73.0,15,1.0,2.0,1.0,3.0,3.0,6.0,26.0,1.0,2.0,5.0,4.0,10453 Crotona -Tremont (Bronx),7.0,20.0,10.0,50.0,20.0,5.970149253731344,0.0,0.0,40.0,50.0,100.0,16.666666666666668,83.33333333333333,28.571428571428573
R_9S8160451u1lEqJ,11420 Southwest Queens (Queens),300,100,200,400,35,2,3,0,0,1,1,0,0,0,1,1,2,1,3,11.0,10.0,14,12.571428571428571,11.428571428571429,24.0,2,1,1,2,2,1,1,2,2,1,1,2,2,1,,,,,87.5,18.75,50.0,11420.0,11420,11420,11420,11420.0,11420 Southwest Queens (Queens),20.0,20.0,143,3.0,4.0,4.0,4.0,3.0,4.0,36.0,-1.0,4.0,6.0,3.0,11420 Southwest Queens (Queens),11.0,30.0,10.0,20.0,40.0,20.895522388059703,50.0,60.0,60.0,50.0,60.0,50.0,100.0,57.142857142857146
R_A02GswHMDgHAn7z,11206 Williamsburg - Bushwick (Brooklyn),150,150,300,400,38,0,5,0,0,0,1,1,1,1,1,1,3,3,6,-5.0,-2.0,16,-5.0,-2.0,-7.0,-2,-2,-2,-2,-1,-1,-2,-2,-2,1,1,1,1,1,,,2.0,2.0,39.0625,31.25,100.0,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,5.0,6.0,5.0,5.0,3.0,6.0,39.0,-1.0,5.0,6.0,3.0,11206 Williamsburg - Bushwick (Brooklyn),13.0,15.0,15.0,30.0,40.0,25.37313432835821,100.0,80.0,80.0,50.0,100.0,66.66666666666667,100.0,71.42857142857143
R_a4OiWkd9S3aktH3,10162 Upper East Side (Manhattan),1000,0,0,0,36,0,8,0,0,0,1,0,0,0,1,1,2,1,3,15.0,12.0,16,15.0,12.0,27.0,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2.0,1.0,,,92.1875,50.0,50.0,10162.0,10162,10075,10162,10162.0,10162 Upper East Side (Manhattan),1.0,1.0,82,5.0,3.0,5.0,3.0,2.0,1.0,37.0,-1.0,4.0,6.0,2.0,10001 Chelsea - Clinton (Manhattan),10.0,100.0,0.0,0.0,0.0,22.388059701492537,100.0,80.0,40.0,25.0,0.0,50.0,100.0,50.0
R_a5mDYptwbw6UK1H,10025 Upper West Side (Manhattan),300,200,200,300,35,1,5,0,1,1,1,1,1,1,1,1,3,3,6,9.0,13.0,16,9.0,13.0,22.0,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1.0,2.0,,,84.375,31.25,100.0,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,5.0,6.0,3.0,2.0,2.0,3.0,36.0,-1.0,4.0,6.0,3.0,10025 Upper West Side (Manhattan),7.0,30.0,20.0,20.0,30.0,20.895522388059703,100.0,40.0,20.0,25.0,40.0,50.0,100.0,28.571428571428573
R_A6aki09GwBTy6Up,11238 Bedford Stuyvesant - Crown Heights (Brooklyn),500,0,0,500,43,0,10,1,0,1,1,1,0,0,0,1,1,2,3,11.0,10.0,16,11.0,10.0,21.0,1,1,1,1,2,1,1,1,1,1,1,1,2,2,,,2.0,2.0,82.8125,62.5,50.0,11238.0,11238,11238,11238,11238.0,11238 Bedford Stuyvesant - Crown Heights (Brooklyn),3.0,3.0,36,4.0,6.0,4.0,2.0,2.0,2.0,44.0,1.0,4.0,1.0,1.0,,8.0,50.0,0.0,0.0,50.0,32.83582089552239,75.0,60.0,20.0,25.0,20.0,50.0,16.666666666666668,35.714285714285715
R_aaP7yOCFUcZy2bf,11433 Jamaica (Queens),350,200,200,250,26,0,12,0,0,0,1,0,0,1,1,0,2,1,3,7.0,7.0,18,6.222222222222222,6.222222222222222,12.444444444444445,2,2,2,1,1,2,-1,-1,1,1,2,2,2,2,-1.0,-1.0,-1.0,-1.0,69.44444444444444,75.0,50.0,11433.0,11433,11433,11433,11433.0,11433 Jamaica (Queens),38.0,38.0,148,3.0,6.0,4.0,6.0,2.0,3.0,27.0,1.0,4.0,5.0,2.0,11433 Jamaica (Queens),12.0,35.0,20.0,20.0,25.0,7.462686567164179,50.0,60.0,100.0,25.0,40.0,50.0,83.33333333333333,64.28571428571429
R_ABzKx8sdl5MJXIR,10169 Gramercy Park - Murray Hill (Manhattan),100,500,100,300,23,4,11,0,0,1,0,1,0,1,0,0,0,2,2,-2.0,-4.0,16,-2.0,-4.0,-6.0,0,0,-2,1,-1,0,1,-2,1,-2,0,0,0,-2,,,-1.0,1.0,40.625,68.75,33.333333333333336,10169.0,10169,10017,10169,10169.0,10169 Gramercy Park - Murray Hill (Manhattan),1.0,2.0,91,1.0,2.0,3.0,4.0,3.0,3.0,24.0,1.0,1.0,6.0,2.0,Outside New York City (nowhere in the five boroughs),10.0,10.0,50.0,10.0,30.0,2.985074626865672,0.0,40.0,60.0,50.0,40.0,0.0,100.0,50.0
R_AcEN9QSFtCtBoLn,11206 Williamsburg - Bushwick (Brooklyn),1000,0,0,0,47,0,8,0,1,0,1,0,0,1,1,1,2,2,4,9.0,10.0,16,9.0,10.0,19.0,0,1,1,1,1,1,2,2,1,1,1,1,2,2,,,1.0,1.0,79.6875,50.0,66.66666666666667,11206.0,11206,11206,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59,4.0,6.0,1.0,1.0,1.0,1.0,48.0,1.0,2.0,5.0,3.0,11206 Williamsburg - Bushwick (Brooklyn),3.0,100.0,0.0,0.0,0.0,38.80597014925373,75.0,0.0,0.0,0.0,0.0,16.666666666666668,83.33333333333333,0.0
R_aeEf8DYUa2BJEYN,10025 Upper West Side (Manhattan),200,200,300,300,42,0,9,0,1,1,0,1,0,1,1,1,1,3,4,7.0,12.0,16,7.0,12.0,19.0,1,2,2,1,1,1,1,2,1,2,1,1,-1,1,1.0,2.0,,,79.6875,56.25,66.66666666666667,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,4.0,4.0,5.0,5.0,4.0,2.0,43.0,1.0,6.0,6.0,3.0,10025 Upper West Side (Manhattan),14.0,20.0,20.0,30.0,30.0,31.34328358208955,75.0,80.0,80.0,75.0,20.0,83.33333333333333,100.0,78.57142857142857
R_AG6QBuRIAffVdND,10025 Upper West Side (Manhattan),900,0,100,0,75,0,11,0,0,1,0,1,0,1,0,1,0,3,3,6.0,6.0,14,6.857142857142857,6.857142857142857,13.714285714285714,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,71.42857142857143,68.75,50.0,10025.0,10025,10025,10025,10025.0,10025 Upper West Side (Manhattan),134.0,134.0,76,3.0,6.0,3.0,2.0,3.0,4.0,76.0,1.0,4.0,6.0,3.0,10025 Upper West Side (Manhattan),8.0,90.0,0.0,10.0,0.0,80.59701492537313,50.0,40.0,20.0,50.0,60.0,50.0,100.0,35.714285714285715
R_agjXJvpjwgseaqZ,11203 East Flatbush - Flatbush (Brooklyn),200,300,200,300,21,3,13,0,1,1,0,1,0,1,1,1,1,3,4,9.0,-1.0,14,10.285714285714286,-1.1428571428571428,9.142857142857144,1,1,2,1,2,1,1,-1,1,-1,1,-1,1,-1,,,,,64.28571428571429,81.25,66.66666666666667,11203.0,11203,11203,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45,4.0,6.0,6.0,1.0,2.0,5.0,22.0,-1.0,5.0,4.0,2.0,11203 East Flatbush - Flatbush (Brooklyn),9.0,20.0,30.0,20.0,30.0,0.0,75.0,100.0,0.0,25.0,80.0,66.66666666666667,66.66666666666667,42.857142857142854
