ResponseId,MODZCTA,modzcta_count,mask_march2020,mask_spring2020,mask_summer2020,mask_fall2020,mask_winter2020,indoor_march2020,indoor_spring2020,indoor_summer2020,indoor_fall2020,indoor_winter2020,mask_march2020_num,mask_spring2020_num,mask_summer2020_num,mask_fall2020_num,mask_winter2020_num,mask_march2020_num_avg,mask_spring2020_num_avg,mask_summer2020_num_avg,mask_fall2020_num_avg,mask_winter2020_num_avg,mask_averages,mask_color,indoor_march2020_num,indoor_spring2020_num,indoor_summer2020_num,indoor_fall2020_num,indoor_winter2020_num,indoor_averages,indoor_color
R_XjglZpjeeEInJOF,10007,13.0,Only in places that forced it,When most people were masking,When places were crowded,When places were crowded,Indoors,"Rarely, when it could not be avoided",Once or twice a month,"Rarely, when it could not be avoided",Never,Never,[5],[4],[2],[2],[3],5.0,4.0,2.0,2.0,3.0,"[5.0, 4.0, 2.0, 2.0, 3.0]",red,1,2,1,0,0,"[1, 2, 1, 0, 0]",red
R_XnAouw9tCIQsYE1,10029,108.0,I never wore a mask when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,The same as before the pandemic,"Rarely, when it could not be avoided",Never,Never,Never,[6],[1],[1],[1],[1],6.0,1.0,1.0,1.0,1.0,"[6.0, 1.0, 1.0, 1.0, 1.0]",red,5,1,0,0,0,"[5, 1, 0, 0, 0]",red
R_XNVyVAccAvAKJEJ,11101,33.0,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,Multiple times each week,Multiple times each week,Multiple times each week,Multiple times each week,Multiple times each week,[5],[5],[5],[5],[5],5.0,5.0,5.0,5.0,5.0,"[5.0, 5.0, 5.0, 5.0, 5.0]",green,4,4,4,4,4,"[4, 4, 4, 4, 4]",green
R_xo5qf006t0Hau1H,10473,66.0,Only in places that forced it,I never left home in this period,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Rarely, when it could not be avoided",Never,Once or twice a month,"Rarely, when it could not be avoided",Never,[5],[0],[1],[1],[1],5.0,0.0,1.0,1.0,1.0,"[5.0, 0.0, 1.0, 1.0, 1.0]",red,1,0,2,1,0,"[1, 0, 2, 1, 0]",red
R_xsc8lfOSGu0KPyF,10002,121.0,I never left home in this period,When most people were masking,I never left home in this period,I never left home in this period,I never left home in this period,Weekly,Never,"Rarely, when it could not be avoided","Rarely, when it could not be avoided",Multiple times each week,[0],[4],[0],[0],[0],0.0,4.0,0.0,0.0,0.0,"[0.0, 4.0, 0.0, 0.0, 0.0]",orange,3,0,1,1,4,"[3, 0, 1, 1, 4]",blue
R_XUqfC60O2br7izD,11216,3.0,"Only in places that forced it,Indoors,When places were crowded","Only in places that forced it,When most people were masking,Indoors","When most people were masking,When places were crowded","Only in places that forced it,When most people were masking,When places were crowded","When most people were masking,Indoors",Multiple times each week,Weekly,"Rarely, when it could not be avoided",Multiple times each week,Weekly,"[5, 3, 2]","[5, 4, 3]","[4, 2]","[5, 4, 2]","[4, 3]",3.3333333333333335,4.0,3.0,3.6666666666666665,3.5,"[3.3333333333333335, 4.0, 3.0, 3.6666666666666665, 3.5]",blue,4,3,1,4,3,"[4, 3, 1, 4, 3]",red
R_xx5oXVOZrBa9wNH,11206,75.0,I never left home in this period,I never left home in this period,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,The same as before the pandemic,Multiple times each week,Multiple times each week,The same as before the pandemic,The same as before the pandemic,[0],[0],[1],[1],[1],0.0,0.0,1.0,1.0,1.0,"[0.0, 0.0, 1.0, 1.0, 1.0]",blue,5,4,4,5,5,"[5, 4, 4, 5, 5]",orange
R_xx9BnyCG1gOnu9P,10025,134.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_xyJMbNfI2avc2nn,11220,57.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_xz9UPJsKLkoxhzb,11226,92.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_XZEE09SoYdkP71v,10002,121.0,I never left home in this period,I never wore a mask when I left home,I never left home in this period,I never wore a mask when I left home,Only in places that forced it,The same as before the pandemic,Multiple times each week,Weekly,The same as before the pandemic,Multiple times each week,[0],[6],[0],[6],[5],0.0,6.0,0.0,6.0,5.0,"[0.0, 6.0, 0.0, 6.0, 5.0]",blue,5,4,3,5,4,"[5, 4, 3, 5, 4]",red
R_xzKOOwIsVQPiFmF,10002,121.0,I never left home in this period,I never left home in this period,I never left home in this period,Indoors,I never left home in this period,Weekly,Weekly,Never,Multiple times each week,The same as before the pandemic,[0],[0],[0],[3],[0],0.0,0.0,0.0,3.0,0.0,"[0.0, 0.0, 0.0, 3.0, 0.0]",orange,3,3,0,4,5,"[3, 3, 0, 4, 5]",blue
R_XzTXYsN4uJJhiJH,10002,121.0,Only in places that forced it,I never wore a mask when I left home,When most people were masking,Indoors,When most people were masking,Weekly,"Rarely, when it could not be avoided","Rarely, when it could not be avoided",Multiple times each week,Multiple times each week,[5],[6],[4],[3],[4],5.0,6.0,4.0,3.0,4.0,"[5.0, 6.0, 4.0, 3.0, 4.0]",red,3,1,1,4,4,"[3, 1, 1, 4, 4]",blue
R_yBV1MtmHZZ3C6WZ,10025,134.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Once or twice a month,Never,Once or twice a month,Once or twice a month,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,2,0,2,2,0,"[2, 0, 2, 2, 0]",red
R_yClPJMH4GfkY0XT,10473,66.0,Only in places that forced it,When places were crowded,When places were crowded,When places were crowded,When places were crowded,Weekly,Multiple times each week,Once or twice a month,The same as before the pandemic,Multiple times each week,[5],[2],[2],[2],[2],5.0,2.0,2.0,2.0,2.0,"[5.0, 2.0, 2.0, 2.0, 2.0]",red,3,4,2,5,4,"[3, 4, 2, 5, 4]",blue
R_YcuYLj7HZMMeR9L,10024,4.0,I always wore it when I left home,When most people were masking,When places were crowded,I always wore it when I left home,I always wore it when I left home,Never,Never,Once or twice a month,"Rarely, when it could not be avoided",Never,[1],[4],[2],[1],[1],1.0,4.0,2.0,1.0,1.0,"[1.0, 4.0, 2.0, 1.0, 1.0]",orange,0,0,2,1,0,"[0, 0, 2, 1, 0]",orange
R_ykZglD2dg0QgEHT,10473,66.0,When places were crowded,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,[2],[1],[1],[1],[1],2.0,1.0,1.0,1.0,1.0,"[2.0, 1.0, 1.0, 1.0, 1.0]",red,5,5,5,5,5,"[5, 5, 5, 5, 5]",green
R_yNFZe5ov1VCjBDj,11373,2.0,"Only in places that forced it,When most people were masking,When places were crowded",I always wore it when I left home,I always wore it when I left home,"Only in places that forced it,When most people were masking,When places were crowded",I always wore it when I left home,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,"[5, 4, 2]",[1],[1],"[5, 4, 2]",[1],3.6666666666666665,1.0,1.0,3.6666666666666665,1.0,"[3.6666666666666665, 1.0, 1.0, 3.6666666666666665, 1.0]",red,5,5,5,5,5,"[5, 5, 5, 5, 5]",green
R_yOVJDnhBaP5GHhn,10304,33.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,1,1,1,1,1,"[1, 1, 1, 1, 1]",green
R_yPkSgpYVgZZFunf,10002,121.0,Only in places that forced it,I never left home in this period,I never wore a mask when I left home,When most people were masking,I never wore a mask when I left home,Multiple times each week,The same as before the pandemic,Weekly,Multiple times each week,Weekly,[5],[0],[6],[4],[6],5.0,0.0,6.0,4.0,6.0,"[5.0, 0.0, 6.0, 4.0, 6.0]",blue,4,5,3,4,3,"[4, 5, 3, 4, 3]",red
R_yPZ8IwWiayYOIut,11220,57.0,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,"Rarely, when it could not be avoided","Rarely, when it could not be avoided",Once or twice a month,Once or twice a month,Weekly,[5],[5],[5],[5],[5],5.0,5.0,5.0,5.0,5.0,"[5.0, 5.0, 5.0, 5.0, 5.0]",green,1,1,2,2,3,"[1, 1, 2, 2, 3]",blue
R_yqenkm3PqxoVRBv,11101,33.0,When places were crowded,I always wore it when I left home,When places were crowded,When places were crowded,I always wore it when I left home,Once or twice a month,Never,Once or twice a month,Once or twice a month,Never,[2],[1],[2],[2],[1],2.0,1.0,2.0,2.0,1.0,"[2.0, 1.0, 2.0, 2.0, 1.0]",red,2,0,2,2,0,"[2, 0, 2, 2, 0]",red
R_YQzdCE7yCiovLsR,11433,38.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,"Rarely, when it could not be avoided","Rarely, when it could not be avoided",Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,1,1,0,"[0, 0, 1, 1, 0]",orange
R_ysgNEmdg4iRFTk5,10002,121.0,I never left home in this period,I always wore it when I left home,When places were crowded,I always wore it when I left home,I always wore it when I left home,Once or twice a month,Once or twice a month,The same as before the pandemic,Multiple times each week,Weekly,[0],[1],[2],[1],[1],0.0,1.0,2.0,1.0,1.0,"[0.0, 1.0, 2.0, 1.0, 1.0]",blue,2,2,5,4,3,"[2, 2, 5, 4, 3]",blue
R_YSskgMDdxuUxMyd,11226,92.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,The same as before the pandemic,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,5,5,5,5,5,"[5, 5, 5, 5, 5]",green
R_yWIF1IawDExQZ1v,10029,108.0,I never left home in this period,When places were crowded,When most people were masking,When most people were masking,I never wore a mask when I left home,Once or twice a month,"Rarely, when it could not be avoided",Weekly,The same as before the pandemic,The same as before the pandemic,[0],[2],[4],[4],[6],0.0,2.0,4.0,4.0,6.0,"[0.0, 2.0, 4.0, 4.0, 6.0]",blue,2,1,3,5,5,"[2, 1, 3, 5, 5]",blue
R_yxr7e2VkSPKI5QR,11226,92.0,Only in places that forced it,"Only in places that forced it,Indoors",Only in places that forced it,When most people were masking,Only in places that forced it,Weekly,Multiple times each week,"Rarely, when it could not be avoided",Once or twice a month,Once or twice a month,[5],"[5, 3]",[5],[4],[5],5.0,4.0,5.0,4.0,5.0,"[5.0, 4.0, 5.0, 4.0, 5.0]",orange,3,4,1,2,2,"[3, 4, 1, 2, 2]",red
R_Z4E20As7awNBpOp,11101,33.0,"Only in places that forced it,Indoors,When places were crowded","Only in places that forced it,Indoors,When places were crowded","Only in places that forced it,Indoors,When places were crowded","Only in places that forced it,Indoors,When places were crowded","Only in places that forced it,Indoors,When places were crowded","Rarely, when it could not be avoided","Rarely, when it could not be avoided",Once or twice a month,Weekly,Multiple times each week,"[5, 3, 2]","[5, 3, 2]","[5, 3, 2]","[5, 3, 2]","[5, 3, 2]",3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,"[3.3333333333333335, 3.3333333333333335, 3.3333333333333335, 3.3333333333333335, 3.3333333333333335]",green,1,1,2,3,4,"[1, 1, 2, 3, 4]",blue
R_Z4S8VzSumv8Fi1z,10473,66.0,I always wore it when I left home,I always wore it when I left home,When places were crowded,Indoors,I always wore it when I left home,The same as before the pandemic,"Rarely, when it could not be avoided",Once or twice a month,Never,The same as before the pandemic,[1],[1],[2],[3],[1],1.0,1.0,2.0,3.0,1.0,"[1.0, 1.0, 2.0, 3.0, 1.0]",orange,5,1,2,0,5,"[5, 1, 2, 0, 5]",orange
R_z5Ms57bYLdixnVv,10004,11.0,"Only in places that forced it,Indoors",Only in places that forced it,When most people were masking,Only in places that forced it,Only in places that forced it,Once or twice a month,Once or twice a month,Weekly,Once or twice a month,Once or twice a month,"[5, 3]",[5],[4],[5],[5],4.0,5.0,4.0,5.0,5.0,"[4.0, 5.0, 4.0, 5.0, 5.0]",blue,2,2,3,2,2,"[2, 2, 3, 2, 2]",orange
R_z6DNTwguXEslWnL,10025,134.0,I always wore it when I left home,Indoors,"Indoors,When places were crowded",I always wore it when I left home,I always wore it when I left home,Multiple times each week,Weekly,The same as before the pandemic,Multiple times each week,The same as before the pandemic,[1],[3],"[3, 2]",[1],[1],1.0,3.0,2.5,1.0,1.0,"[1.0, 3.0, 2.5, 1.0, 1.0]",orange,4,3,5,4,5,"[4, 3, 5, 4, 5]",blue
R_z6WrvNw8EGEOn1T,11101,33.0,Only in places that forced it,I never left home in this period,Only in places that forced it,Only in places that forced it,Only in places that forced it,"Rarely, when it could not be avoided",Once or twice a month,Once or twice a month,Weekly,Once or twice a month,[5],[0],[5],[5],[5],5.0,0.0,5.0,5.0,5.0,"[5.0, 0.0, 5.0, 5.0, 5.0]",orange,1,2,2,3,2,"[1, 2, 2, 3, 2]",blue
R_z72uXT6GUcfMPEl,10004,11.0,When places were crowded,Indoors,When places were crowded,When places were crowded,When places were crowded,Multiple times each week,The same as before the pandemic,Multiple times each week,The same as before the pandemic,Multiple times each week,[2],[3],[2],[2],[2],2.0,3.0,2.0,2.0,2.0,"[2.0, 3.0, 2.0, 2.0, 2.0]",orange,4,5,4,5,4,"[4, 5, 4, 5, 4]",orange
R_z7mXkMOARfjc5hv,11206,75.0,"When most people were masking,When places were crowded",When places were crowded,Only in places that forced it,I always wore it when I left home,I never wore a mask when I left home,Never,Never,Once or twice a month,"Rarely, when it could not be avoided",Weekly,"[4, 2]",[2],[5],[1],[6],3.0,2.0,5.0,1.0,6.0,"[3.0, 2.0, 5.0, 1.0, 6.0]",blue,0,0,2,1,3,"[0, 0, 2, 1, 3]",blue
R_z7rFGuQ5NktSL1D,11220,57.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,The same as before the pandemic,Multiple times each week,Multiple times each week,Multiple times each week,Multiple times each week,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,5,4,4,4,4,"[5, 4, 4, 4, 4]",red
R_ZBOB9JwuUpcj8yt,10025,134.0,I never left home in this period,I never left home in this period,Only in places that forced it,Only in places that forced it,I never left home in this period,"Rarely, when it could not be avoided",Once or twice a month,Multiple times each week,Once or twice a month,Weekly,[0],[0],[5],[5],[0],0.0,0.0,5.0,5.0,0.0,"[0.0, 0.0, 5.0, 5.0, 0.0]",orange,1,2,4,2,3,"[1, 2, 4, 2, 3]",blue
R_zcW9j2rfu9vuvBL,10029,108.0,I never left home in this period,I never left home in this period,I never left home in this period,I never left home in this period,I never left home in this period,"Rarely, when it could not be avoided","Rarely, when it could not be avoided","Rarely, when it could not be avoided",Once or twice a month,Weekly,[0],[0],[0],[0],[0],0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",green,1,1,1,2,3,"[1, 1, 1, 2, 3]",blue
R_Zemy2YfLvg3l4M9,10029,108.0,Only in places that forced it,When places were crowded,When places were crowded,Only in places that forced it,Only in places that forced it,"Rarely, when it could not be avoided","Rarely, when it could not be avoided",Once or twice a month,"Rarely, when it could not be avoided","Rarely, when it could not be avoided",[5],[2],[2],[5],[5],5.0,2.0,2.0,5.0,5.0,"[5.0, 2.0, 2.0, 5.0, 5.0]",orange,1,1,2,1,1,"[1, 1, 2, 1, 1]",orange
R_zezjsbWr61HVFNT,11101,33.0,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,Only in places that forced it,Weekly,Once or twice a month,Weekly,Weekly,Once or twice a month,[5],[5],[5],[5],[5],5.0,5.0,5.0,5.0,5.0,"[5.0, 5.0, 5.0, 5.0, 5.0]",green,3,2,3,3,2,"[3, 2, 3, 3, 2]",red
R_Zh1VPOZeydTnbnH,10453,73.0,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,I never wore a mask when I left home,Never,Never,Never,Never,Never,[6],[6],[6],[6],[6],6.0,6.0,6.0,6.0,6.0,"[6.0, 6.0, 6.0, 6.0, 6.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_Zk33tWUYV0Z9QwF,11234,99.0,I always wore it when I left home,I never left home in this period,I never left home in this period,I never left home in this period,I always wore it when I left home,Never,Never,Never,Never,"Rarely, when it could not be avoided",[1],[0],[0],[0],[1],1.0,0.0,0.0,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 1.0]",orange,0,0,0,0,1,"[0, 0, 0, 0, 1]",blue
R_ZK4lpmwZHVoxBdL,10456,3.0,I never left home in this period,When places were crowded,Only in places that forced it,When places were crowded,I never left home in this period,Never,Weekly,Multiple times each week,Once or twice a month,"Rarely, when it could not be avoided",[0],[2],[5],[2],[0],0.0,2.0,5.0,2.0,0.0,"[0.0, 2.0, 5.0, 2.0, 0.0]",orange,0,3,4,2,1,"[0, 3, 4, 2, 1]",blue
R_ZKMH6oWG5Qj5qSZ,11206,75.0,I never left home in this period,I never left home in this period,I never wore a mask when I left home,"Indoors,When places were crowded","Only in places that forced it,When most people were masking",Multiple times each week,Weekly,Multiple times each week,The same as before the pandemic,Multiple times each week,[0],[0],[6],"[3, 2]","[5, 4]",0.0,0.0,6.0,2.5,4.5,"[0.0, 0.0, 6.0, 2.5, 4.5]",blue,4,3,4,5,4,"[4, 3, 4, 5, 4]",orange
R_Zq7YBAzFUn3l6Cd,11412,3.0,I never left home in this period,I never left home in this period,I never left home in this period,I never left home in this period,I never left home in this period,Never,Never,Never,Never,Never,[0],[0],[0],[0],[0],0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
R_Zqqp7IoztaDdWcF,10002,121.0,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,I always wore it when I left home,Never,Never,Never,Never,Never,[1],[1],[1],[1],[1],1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",green,0,0,0,0,0,"[0, 0, 0, 0, 0]",green
